domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https,domain_age_days,has_ssl,is_lets_encrypt,cert_domain_matches,has_mx,has_spf,cert_age_days,cert_days_remaining,a_record_count,ttl_value
airtelstarlinks.in,Suspected,training_set,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.6111111111111112,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,3.2390979179887864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,49
airtellink.com,Suspected,training_set,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.4285714285714285,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.3571428571428571,2.0,0.0,0.0,1.0,3.0,3.521640636343319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,1,0,0,0,0,-1,-1,2,599
airtel.firm.in,Suspected,training_set,14.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.5,0.3571428571428571,2.0,0.0,1.0,0.0,2.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,0,0,0,0,0,-1,-1,0,-1
airtelfiber.in,Suspected,training_set,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.4285714285714285,99.0,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,0.0,0.0,2.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,49
airtelxtream.co.in,Suspected,training_set,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.2,99.0,0.0,0.0,0.0,0.5,0.3888888888888889,4.0,0.0,1.0,0.0,2.0,3.503258334775645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,0,0,0,0,0,-1,-1,0,-1
bhartairtel.co.in,Suspected,training_set,17.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.2,99.0,0.0,0.0,0.0,0.5294117647058824,0.3529411764705882,2.0,0.0,1.0,0.0,2.0,3.499227547132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
airtelairfiber.in,Suspected,training_set,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.3529411764705882,99.0,0.0,0.0,0.0,0.4705882352941176,0.4705882352941176,2.0,0.0,0.0,0.0,2.0,3.101881223476018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0,0,0,0,0,-1,-1,0,-1
airtelxtreamonline.in,Suspected,training_set,21.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.2857142857142857,99.0,0.0,0.0,0.0,0.5238095238095238,0.4285714285714285,4.0,0.0,0.0,0.0,2.0,3.332095398660169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
bhartiairtelfoundation.co.in,Suspected,training_set,28.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.2,99.0,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,1.0,0.0,2.0,3.6995138503199656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,1,0,0,1,1,-1,-1,2,597
airtelvb.top,Suspected,training_set,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,0,0,0,0,0,-1,-1,0,-1
airtelonebroadband.top,Suspected,training_set,22.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.4090909090909091,2.0,0.0,0.0,0.0,3.0,3.481714572986073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,0,0,0,0,0,-1,-1,0,-1
airtel-merchants.services,Suspected,training_set,25.0,0.0,0.04,1.0,0.04,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.24,99.0,0.0,0.0,0.0,0.6,0.32,3.0,0.0,0.0,0.0,8.0,3.6234651896016463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,596
bankofbarodabank.in,Suspected,training_set,19.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.631578947368421,99.0,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,2.0,0.0,0.0,0.0,2.0,3.11583409216322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,0,0,0,0,0,-1,-1,0,-1
bankofbarodafin.in,Suspected,training_set,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,0.0,2.0,3.1971597234241487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,0,0,0,0,0,-1,-1,0,-1
bankofbarodaworld.co.in,Suspected,training_set,23.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,99.0,0.0,0.0,0.0,0.5652173913043478,0.3478260869565217,3.0,0.0,1.0,0.0,2.0,3.534219021180341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,0,0,0,0,0,-1,-1,0,-1
1bankofbaroda.co.in,Suspected,training_set,19.0,0.0526315789473684,0.1052631578947368,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,0.0833333333333333,0.0,0.0,0.0,0.4736842105263157,0.3684210526315789,2.0,0.0,1.0,0.0,2.0,3.431623565847431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
thebankofbaroda.in,Suspected,training_set,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,0.0,2.0,3.5724312513221195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,0,0,0,0,0,-1,-1,0,-1
bankofbarodaa.co.in,Suspected,training_set,19.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,0.0833333333333333,0.0,0.0,0.0,0.4736842105263157,0.4210526315789473,2.0,0.0,1.0,0.0,2.0,3.260828171224456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
bankofbaroda0.co.in,Suspected,training_set,19.0,0.0526315789473684,0.1052631578947368,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,0.0833333333333333,0.0,0.0,0.0,0.4736842105263157,0.3684210526315789,2.0,0.0,1.0,0.0,2.0,3.431623565847431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,0,0,0,0,0,-1,-1,0,-1
bankofbarodarewa.co.in,Suspected,training_set,22.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,99.0,0.0,0.0,0.0,0.5,0.4090909090909091,2.0,0.0,1.0,0.0,2.0,3.51602764126623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc-crsorgi-gov.site,Phishing,training_set,19.0,0.0,0.0526315789473684,2.0,0.1052631578947368,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.5,0.0,0.0,0.0,0.5789473684210527,0.2631578947368421,3.0,0.0,0.0,0.0,4.0,3.511085408180428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
crsverifycertificate.in,Phishing,training_set,23.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.6086956521739131,0.3478260869565217,4.0,0.0,0.0,0.0,2.0,3.3816201079487347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorge.in,Phishing,training_set,13.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.6153846153846154,0.2307692307692307,3.0,0.0,1.0,0.0,2.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.crs.vievvcert.info,Phishing,training_set,36.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,5.0,2.0,14.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5833333333333334,0.25,3.0,0.0,5.0,0.0,4.0,3.495906598484245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,0,-1,-1,1,3596
crsor-go.shop,Phishing,training_set,13.0,0.0,0.0769230769230769,1.0,0.0769230769230769,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.6153846153846154,0.2307692307692307,3.0,0.0,0.0,0.0,4.0,3.0269868333592878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
crsorgi-gov.xyz,Phishing,training_set,15.0,0.0,0.0666666666666666,1.0,0.0666666666666666,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.6666666666666666,0.2,3.0,0.0,0.0,0.0,3.0,3.5068905956085183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,0,0,0,0,0,-1,-1,0,-1
janma-mrityutathya.shop,Phishing,training_set,23.0,0.0,0.0434782608695652,1.0,0.0434782608695652,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6086956521739131,0.3043478260869565,3.0,0.0,0.0,0.0,4.0,3.708132064658602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
csrorgi-gov.shop,Phishing,training_set,16.0,0.0,0.0625,1.0,0.0625,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.625,0.25,3.0,0.0,0.0,0.0,4.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
www.dc.crsorgi.gov.in.verifycertificate.shop,Phishing,training_set,44.0,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,5.0,2.0,22.0,1.0,1.0,0.3181818181818182,0.5,0.0,0.0,0.0,0.5909090909090909,0.2727272727272727,3.0,0.0,5.0,0.0,4.0,3.927975300790612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
www.dc.crsorgi.gov.in.web.index.php.apnaqafila.shop,Phishing,training_set,51.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,8.0,2.0,15.0,1.0,1.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.5686274509803921,0.2549019607843137,3.0,0.0,8.0,0.0,4.0,4.024599851436049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
www.acadmey.mange.project.indaxs.in,Phishing,training_set,35.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,3.0,0.0,4.0,0.0,2.0,3.932874360347045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432,0,0,0,0,0,-1,-1,0,-1
birth.giantechnical.in,Phishing,training_set,22.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.1875,0.5,0.0,0.0,0.0,0.5909090909090909,0.3181818181818182,3.0,0.0,1.0,0.0,2.0,3.4251185503571397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,0,0,0,0,0,-1,-1,0,-1
verificagovv.xyz,Phishing,training_set,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.625,0.3125,3.0,0.0,0.0,0.0,3.0,3.577819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,0,0,0,0,0,-1,-1,0,-1
www.service.findapi.info,Phishing,training_set,24.0,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.5416666666666666,0.3333333333333333,3.0,0.0,2.0,0.0,4.0,3.6053885422075354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
error404.remgoerrocount.xyz,Phishing,training_set,27.0,0.1111111111111111,0.074074074074074,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5185185185185185,0.2962962962962963,3.0,0.0,1.0,0.0,3.0,3.559900001923084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.verifyc.xyz,Phishing,training_set,29.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,1.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.6206896551724138,0.2068965517241379,3.0,0.0,4.0,0.0,3.0,3.689901581992151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
onlineservice.shop,Phishing,training_set,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,0.0,4.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.govi.ltd,Phishing,training_set,19.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,0.875,0.3333333333333333,0.0,0.0,0.0,0.631578947368421,0.2105263157894736,3.0,0.0,2.0,0.0,3.0,3.3660913291191927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,2,299
my.babaprint1.xyz,Phishing,training_set,17.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6470588235294118,0.1764705882352941,3.0,0.0,1.0,0.0,3.0,3.616874605956223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.webi.ltd,Phishing,training_set,26.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,0.875,0.5,0.0,0.0,0.0,0.5769230769230769,0.2307692307692307,3.0,0.0,4.0,0.0,3.0,3.686419411348773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.index-view.shop,Phishing,training_set,33.0,0.0,0.1515151515151515,1.0,0.0303030303030303,0.0,0.0,4.0,2.0,15.0,1.0,1.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727,3.0,0.0,4.0,0.0,4.0,3.821226604916021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.tech-site.info,Phishing,training_set,32.0,0.0,0.15625,1.0,0.03125,0.0,0.0,4.0,2.0,14.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.53125,0.28125,3.0,0.0,4.0,0.0,4.0,3.7150182662886326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,-1,-1,1,3597
dc.pgoneindia.shop,Phishing,training_set,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,1.0,0.0,4.0,3.503258334775645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
crsorgi.gov.in.verifycertificate.shop,Phishing,training_set,37.0,0.0,0.1081081081081081,0.0,0.0,0.0,0.0,3.0,2.0,22.0,1.0,1.0,0.3181818181818182,0.5,0.0,0.0,0.0,0.5675675675675675,0.3243243243243243,3.0,0.0,3.0,0.0,4.0,3.8074451769552415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.adverify.in,Phishing,training_set,29.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5517241379310345,0.2758620689655172,3.0,0.0,4.0,0.0,2.0,3.604031754555149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dcrsorgi.store,Phishing,training_set,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.5,0.1428571428571428,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,4.0,0.0,0.0,0.0,5.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.birth.dccrsorgi-govv.live,Phishing,training_set,28.0,0.0,0.1071428571428571,1.0,0.0357142857142857,0.0,0.0,2.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6428571428571429,0.2142857142857142,5.0,0.0,2.0,0.0,4.0,3.743982153814128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.viewcard.in,Phishing,training_set,29.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5517241379310345,0.2758620689655172,3.0,0.0,4.0,0.0,2.0,3.509035633790892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073,0,0,0,0,0,-1,-1,1,299
verifycertificate.cloud,Phishing,training_set,23.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5652173913043478,0.391304347826087,3.0,0.0,0.0,0.0,5.0,3.6424896731661263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0,0,0,1,1,-1,-1,2,59
crsorginewindex.store,Suspected,training_set,21.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.6190476190476191,0.3333333333333333,3.0,0.0,0.0,0.0,5.0,3.5585186130489057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
adharprint.dccrsorgi-govv.live,Suspected,training_set,30.0,0.0,0.0666666666666666,1.0,0.0333333333333333,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6333333333333333,0.2666666666666666,5.0,0.0,1.0,0.0,4.0,3.923231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
crsorgi.gov.in.viewcard.in,Suspected,training_set,26.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,3.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,3.0,0.0,3.0,0.0,2.0,3.5175594295963437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073,0,0,0,0,0,-1,-1,0,-1
crsorgi.gov.in.w.viewcard.in,Suspected,training_set,28.0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5357142857142857,0.2857142857142857,3.0,0.0,4.0,0.0,2.0,3.508621780036165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073,0,0,0,0,0,-1,-1,0,-1
crsorgi.gov.in.web.index.php.viewcard.in,Suspected,training_set,40.0,0.0,0.175,0.0,0.0,0.0,0.0,6.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.55,0.275,3.0,0.0,6.0,0.0,2.0,3.8337834090041008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073,0,0,0,0,0,-1,-1,0,-1
dc.crsorgi.gov.in.crovimng.online,Suspected,training_set,33.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,1.0,0.4666666666666667,0.3333333333333333,0.0,0.0,0.0,0.5757575757575758,0.2727272727272727,3.0,0.0,4.0,0.0,6.0,3.472445544178841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
passportt.dccrsorgi-govv.live,Suspected,training_set,29.0,0.0,0.0689655172413793,1.0,0.0344827586206896,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6551724137931034,0.2413793103448276,5.0,0.0,1.0,0.0,4.0,3.788341339656749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
rtps.dccrsorgi-govv.live,Suspected,training_set,24.0,0.0,0.0833333333333333,1.0,0.0416666666666666,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6666666666666666,0.2083333333333333,5.0,0.0,1.0,0.0,4.0,3.688721875540868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
ucl.dccrsorgi-govv.live,Suspected,training_set,23.0,0.0,0.0869565217391304,1.0,0.0434782608695652,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6086956521739131,0.2608695652173913,5.0,0.0,1.0,0.0,4.0,3.588354347173234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
crsgov.click,Suspected,training_set,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.75,0.1666666666666666,4.0,0.0,0.0,0.0,5.0,3.188721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,0,0,0,1,1,-1,-1,1,3596
crsorgigob.xyz,Suspected,training_set,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.5,0.4285714285714285,0.0,0.0,0.0,0.7142857142857143,0.2142857142857142,3.0,0.0,0.0,0.0,3.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,1,-1,-1,1,3596
crsorgigovbirth.info,Suspected,training_set,20.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.35,0.75,0.0,0.0,0.0,0.65,0.3,3.0,0.0,0.0,0.0,4.0,3.5086949695628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
