domain,label,source
icicibzak.shop,Suspected,training_set
icici-linkpoint.cfd,Suspected,training_set
icici-linkpoint.click,Suspected,training_set
icici-linkpoint.lol,Suspected,training_set
icici-linkpoint.top,Suspected,training_set
icici-linkpoint.xyz,Suspected,training_set
iciciinbank.cfd,Suspected,training_set
0613iconnect.online,Suspected,training_set
icicibankbg.cfd,Suspected,training_set
icicibankbg.sbs,Suspected,training_set
icicilbank.cfd,Suspected,training_set
icicibank.xyz,Suspected,training_set
icicilombard.xxx,Suspected,training_set
iciciprulife-online.co.in,Suspected,training_set
ioclinfo.in,Suspected,training_set
tpilpgiocl.in,Suspected,training_set
indianiocl.top,Suspected,training_set
ioclsja.icu,Suspected,training_set
iocl.app,Suspected,training_set
iocllpg.in,Suspected,training_set
ioclghfd.top,Phishing,training_set
iocllinp.top,Phishing,training_set
ioclpwts.top,Phishing,training_set
ioclshwe.top,Phishing,training_set
ioclshwg.top,Phishing,training_set
ioclshwhx.top,Phishing,training_set
ioclshwsg.top,Phishing,training_set
ioclsiuy.top,Phishing,training_set
ioclsptrwa.top,Phishing,training_set
ioclxgsw.top,Phishing,training_set
ioclywts.top,Phishing,training_set
ioclsgwfg.top,Phishing,training_set
iocllumding.co.in,Phishing,training_set
ioclsywt.top,Phishing,training_set
ioclgwag.top,Phishing,training_set
ioclshywtas.top,Phishing,training_set
indianioclpts.top,Phishing,training_set
ioclapply.co.in,Suspected,training_set
ioclhgtx.top,Suspected,training_set
ioclindn.icu,Suspected,training_set
iocliurz.fun,Suspected,training_set
i8cl.com,Suspected,training_set
iiocl.com,Suspected,training_set
ioclapply.net,Suspected,training_set
irctc.corover.ai,Phishing,training_set
irctc.ind.in,Suspected,training_set
aeludi.cyou,Phishing,training_set
inludi.cyou,Phishing,training_set
kavachsafety.in,Suspected,training_set
kavachrail.in,Suspected,training_set
kavach-ai.in,Suspected,training_set
rudrakavach.in,Suspected,training_set
kavachonline.in,Suspected,training_set
email-govs.click,Phishing,training_set
twilight-glade-76955.pktriot.net,Phishing,training_set
email.gov.in.drdosurvey.info,Suspected,training_set
zohidsindia.com,Phishing,training_set
email.gov.in.avtzyu.store,Suspected,training_set
email.gov.in.briefcases.email,Suspected,training_set
email.gov.in.defenceindia.ltd,Suspected,training_set
email.gov.in.departmentofdefence.de,Suspected,training_set
email.gov.in.departmentofspace.info,Suspected,training_set
email.gov.in.indiangov.site,Suspected,training_set
email.gov.in.modindia.link,Suspected,training_set
emailindia.in,Suspected,training_set
kavach360.in,Suspected,training_set
kavach.biz,Suspected,training_set
accounts.mgovcloud.in.cloudshare.digital,Suspected,training_set
accounts.mgovcloud.in.virtualeoffice.cloud,Suspected,training_set
email.gov.in.gov.in.ihws.co.in,Suspected,training_set
email.gov.in.ihws.co.in,Suspected,training_set
email.gov.in.leadadmin.in,Suspected,training_set
email.gov.in.mygov.pw,Suspected,training_set
email-info.dev,Suspected,training_set
email-info.xyz,Suspected,training_set
nic-in.net,Suspected,training_set
email-govs.in,Suspected,training_set
nicemail.in,Suspected,training_set
nic-mails.in,Suspected,training_set
gov-email.com,Suspected,training_set
kavachh.co.in,Suspected,training_set
nic-tech.top,Suspected,training_set
nicmail.top,Suspected,training_set
red-surf-08881.pktriot.net,Suspected,training_set
email.gov.in.ministryofdefenceindia.org,Suspected,training_set
email-gov.icu,Suspected,training_set
mail.e-gov.in.ua,Suspected,training_set
gov-nicz.cfd,Suspected,training_set
nicemail.xyz,Suspected,training_set
helppnbindia.in,Suspected,training_set
pnbmail.co.in,Suspected,training_set
loginsbicard.in,Suspected,training_set
onlinesbicard.in,Suspected,training_set
onlineplanssbilife.co.in,Suspected,training_set
onlinesbilifeinsurance.co.in,Suspected,training_set
sbilifefinance.in,Suspected,training_set
sbilifeinsurancequote.co.in,Suspected,training_set
sbilifeinsurancequote.in,Suspected,training_set
sbilifeinsurancequote.net,Suspected,training_set
sbilifeinsuranceservices.co.in,Suspected,training_set
sbilifeinsuranceservices.in,Suspected,training_set
sbilifeinsuranceservices.net,Suspected,training_set
sbilifeonlineplans.co.in,Suspected,training_set
sbilifeonlineplans.in,Suspected,training_set
sbilifeonlineplans.net,Suspected,training_set
sbilifeplans.co.in,Suspected,training_set
sbilifeplans.in,Suspected,training_set
sbilifeplans.live,Suspected,training_set
sbilifeplans.net,Suspected,training_set
sbilifepolicy.co.in,Suspected,training_set
onlinesbilifeinsurance.in,Suspected,training_set
onlinesbilifeinsurance.net,Suspected,training_set
sbiinsurance.in,Suspected,training_set
sbiinsurance.net,Suspected,training_set
sbilifefinance.net,Suspected,training_set
sbilifeinsurance.co.in,Suspected,training_set
sbilifeinsurance.net,Suspected,training_set
sbilifeinsuranceonline.co.in,Suspected,training_set
sbilifeinsuranceonline.in,Suspected,training_set
sbilifeinsuranceonline.net,Suspected,training_set
sbilifepolicy.in,Suspected,training_set
sbibankcorp.co.in,Phishing,training_set
mysbibank.co.in,Suspected,training_set
alert-sbi.co.in,Suspected,training_set
sbistatement.co.in,Suspected,training_set
loginsbi.in,Suspected,training_set
sbicardshr.in,Suspected,training_set
updatessbi.co.in,Suspected,training_set
sbifm.in,Suspected,training_set
sbicardlogin.in,Suspected,training_set
sbifashascholarship.in,Suspected,training_set
sbifashascholarship.co.in,Suspected,training_set
sbigrahaksevakendranet.co.in,Suspected,training_set
sbi01-bank.co.in,Suspected,training_set
wbsbi.co.in,Suspected,training_set
sbionlinehelp.in,Suspected,training_set
sbibroker.in,Suspected,training_set
noeticsbiotech.co.in,Suspected,training_set
alerts-sbi.net,Suspected,training_set
esbi.in,Suspected,training_set
esbi-informer.info,Suspected,training_set
loanfinancesbi.co.in,Suspected,training_set
onlinesbi.digital,Suspected,training_set
sbibank.ind.in,Suspected,training_set
sbiloanapply.in,Suspected,training_set
sbirewardcard.in,Suspected,training_set
csb1.lat,Suspected,training_set
00674sbi.co.in,Suspected,training_set
msbi.in,Suspected,training_set
sbi13355cbs.co.in,Suspected,training_set
sbifin.in,Suspected,training_set
sbinbank.in,Suspected,training_set
sbicard.website,Suspected,training_set
sbilife.website,Suspected,training_set
18sbip04.shop,Suspected,training_set
sbiin.in,Suspected,training_set
cybersupportsbi.co.in,Suspected,training_set
sbi-alerts.co.in,Suspected,training_set
sbicardservice.in,Suspected,training_set
sbiindia.in,Suspected,training_set
sbindustries.org.in,Suspected,training_set
sbinps.org,Suspected,training_set
usbi.top,Suspected,training_set
accounts-sbi.co.in,Suspected,training_set
esbi.co.in,Suspected,training_set
transactions-sbi.co.in,Suspected,training_set
sbicmsbanglore.in,Suspected,training_set
zonalsbi.co.in,Suspected,training_set
sbico.net,Suspected,training_set
noreplysbi.in,Suspected,training_set
mysbi-co.net,Suspected,training_set
sbi-updatb.xyz,Suspected,training_set
sbi-update.cfd,Suspected,training_set
sbi-update.top,Suspected,training_set
sbi-update.xyz,Suspected,training_set
sbi-updats.top,Suspected,training_set
sbi-updats.xyz,Suspected,training_set
sbi-updaty.top,Suspected,training_set
sbi-updaty.xyz,Suspected,training_set
sbiverify-jp.cfd,Suspected,training_set
moli-bai.pages.dev,Phishing,training_set
ogf.pages.dev,Phishing,training_set
erftgj.pages.dev,Phishing,training_set
jhctth.pages.dev,Phishing,training_set
bee4.pages.dev,Phishing,training_set
pqvoy.pages.dev,Phishing,training_set
lkvgt.pages.dev,Phishing,training_set
wqoy.pages.dev,Phishing,training_set
sbikyc-5g4.pages.dev,Phishing,training_set
jkfnlk.pages.dev,Phishing,training_set
sav1h4da.vercel.app,Phishing,training_set
bczxx.vercel.app,Phishing,training_set
czsei.vercel.app,Phishing,training_set
sahc1d1yta.vercel.app,Phishing,training_set
lkjbb.vercel.app,Phishing,training_set
sagv1ctd.vercel.app,Phishing,training_set
rdcvb.vercel.app,Phishing,training_set
kloii.vercel.app,Phishing,training_set
satydh7va.vercel.app,Phishing,training_set
satysv5aj.vercel.app,Phishing,training_set
rsbi.online,Suspected,training_set
sbibilisim.online,Suspected,training_set
sbii.co.in,Suspected,training_set
sbi-oiddasdeq.cfd,Suspected,training_set
sbi-oiderweq.cfd,Suspected,training_set
sbi-help.top,Suspected,training_set
sbi-help.xyz,Suspected,training_set
sun1-3pr.pages.dev,Phishing,training_set
gtcgl.pages.dev,Phishing,training_set
tgw8t54r.pages.dev,Phishing,training_set
ciyk.pages.dev,Phishing,training_set
djal.pages.dev,Phishing,training_set
rewardsbi.pages.dev,Phishing,training_set
dcvtd.pages.dev,Phishing,training_set
ktfju-21n.pages.dev,Phishing,training_set
quxe.pages.dev,Phishing,training_set
zirvjj.pages.dev,Phishing,training_set
zoebo.pages.dev,Phishing,training_set
vfhtlk.pages.dev,Phishing,training_set
qotgj.pages.dev,Phishing,training_set
yehiv.pages.dev,Phishing,training_set
fri9-4v8.pages.dev,Phishing,training_set
fri7.pages.dev,Phishing,training_set
fri2.pages.dev,Phishing,training_set
jazgy.pages.dev,Phishing,training_set
qpmz.pages.dev,Phishing,training_set
rew-czs.pages.dev,Phishing,training_set
qausb.pages.dev,Phishing,training_set
aqgcyj.pages.dev,Phishing,training_set
iskvno.pages.dev,Phishing,training_set
aurji.pages.dev,Phishing,training_set
payebm.pages.dev,Phishing,training_set
sx2.pages.dev,Phishing,training_set
yuiii.pages.dev,Phishing,training_set
tg765rftf.pages.dev,Phishing,training_set
ifsjab.pages.dev,Phishing,training_set
jtdubb.pages.dev,Phishing,training_set
zieviv.pages.dev,Phishing,training_set
prip.pages.dev,Phishing,training_set
gttt.pages.dev,Phishing,training_set
pevox.pages.dev,Phishing,training_set
sbikyc-4g.pages.dev,Phishing,training_set
sbi-kyc.pages.dev,Phishing,training_set
a-2-6ua.pages.dev,Phishing,training_set
sbikyc-dy1.pages.dev,Phishing,training_set
biyuthj.pages.dev,Phishing,training_set
pqgib.pages.dev,Phishing,training_set
aklp.pages.dev,Phishing,training_set
prcobl.pages.dev,Phishing,training_set
zzraz.pages.dev,Phishing,training_set
ump11.pages.dev,Phishing,training_set
ump3.pages.dev,Phishing,training_set
qhuvp.pages.dev,Phishing,training_set
tripal-a.pages.dev,Phishing,training_set
yaegcu.pages.dev,Phishing,training_set
orvkb.pages.dev,Phishing,training_set
tyftrk.pages.dev,Phishing,training_set
prcibn.pages.dev,Phishing,training_set
apk5.pages.dev,Phishing,training_set
kilpzcmk.pages.dev,Phishing,training_set
kop-3b3.pages.dev,Phishing,training_set
sdf-89v.pages.dev,Phishing,training_set
gooa.pages.dev,Phishing,training_set
ierbk.pages.dev,Phishing,training_set
usehcs.pages.dev,Phishing,training_set
ifbib.pages.dev,Phishing,training_set
irhvj.pages.dev,Phishing,training_set
usjbo.pages.dev,Phishing,training_set
idobog.pages.dev,Phishing,training_set
yvys.pages.dev,Phishing,training_set
edho.pages.dev,Phishing,training_set
iehjjj.pages.dev,Phishing,training_set
udyhji.pages.dev,Phishing,training_set
itjibj.pages.dev,Phishing,training_set
ysibih.pages.dev,Phishing,training_set
vmk.pages.dev,Phishing,training_set
usijop.pages.dev,Phishing,training_set
yshhvk.pages.dev,Phishing,training_set
rewarsdsbi.pages.dev,Phishing,training_set
sah1v1bt.vercel.app,Phishing,training_set
mals.vercel.app,Phishing,training_set
savchg8d.vercel.app,Phishing,training_set
sacdyu3a.vercel.app,Phishing,training_set
savc4hdty.vercel.app,Phishing,training_set
sagcd8af.vercel.app,Phishing,training_set
youn-delta.vercel.app,Phishing,training_set
sah5dyva.vercel.app,Phishing,training_set
sagdy6tcv.vercel.app,Phishing,training_set
sa3adtyv.vercel.app,Phishing,training_set
sahcd1j3a.vercel.app,Phishing,training_set
saays5dvty.vercel.app,Phishing,training_set
sacd1otyac.vercel.app,Phishing,training_set
sahd6jat.vercel.app,Phishing,training_set
sahcd7ya.vercel.app,Phishing,training_set
sah1vd2nty.vercel.app,Phishing,training_set
say1uvga.vercel.app,Phishing,training_set
shaidty8dv.vercel.app,Phishing,training_set
vndns.vercel.app,Phishing,training_set
sav6ftyuj.vercel.app,Phishing,training_set
syeh2vfty.vercel.app,Phishing,training_set
kldss.vercel.app,Phishing,training_set
shab3vta.vercel.app,Phishing,training_set
syertv2aj.vercel.app,Phishing,training_set
shaty7dv.vercel.app,Phishing,training_set
shgav5ya.vercel.app,Phishing,training_set
svaswer1.vercel.app,Phishing,training_set
shay1ucv.vercel.app,Phishing,training_set
syajd1ga.vercel.app,Phishing,training_set
shaj3dy.vercel.app,Phishing,training_set
sha2yeva.vercel.app,Phishing,training_set
sahjj3vdy.vercel.app,Phishing,training_set
sjab7vdt.vercel.app,Phishing,training_set
styvsais.vercel.app,Phishing,training_set
sakd3yvha.vercel.app,Phishing,training_set
sua4ydha.vercel.app,Phishing,training_set
ssft2yb.vercel.app,Phishing,training_set
shay9ua.vercel.app,Phishing,training_set
sajv3dny.vercel.app,Phishing,training_set
syuc1ia.vercel.app,Phishing,training_set
sja2bvr.vercel.app,Phishing,training_set
fresh-self-chi.vercel.app,Phishing,training_set
ahsh.vercel.app,Phishing,training_set
sdzxxs.vercel.app,Phishing,training_set
vssa-silk.vercel.app,Phishing,training_set
s1srahb.vercel.app,Phishing,training_set
lioou.vercel.app,Phishing,training_set
thiol.vercel.app,Phishing,training_set
new-contact.vercel.app,Phishing,training_set
new-contect-del.vercel.app,Phishing,training_set
um-ten.vercel.app,Phishing,training_set
devdm.vercel.app,Phishing,training_set
nxms.vercel.app,Phishing,training_set
sahj5dvty.vercel.app,Phishing,training_set
mkloi.vercel.app,Phishing,training_set
hgfhjk-khfx.vercel.app,Phishing,training_set
bvcdm.vercel.app,Phishing,training_set
hgfhjk-wour.vercel.app,Phishing,training_set
dagsa.vercel.app,Phishing,training_set
srthgjh-6576.vercel.app,Phishing,training_set
ndjs-lovat.vercel.app,Phishing,training_set
vbhg.vercel.app,Phishing,training_set
sbveel-tyr6798i.vercel.app,Phishing,training_set
sbitu-87uyt.vercel.app,Phishing,training_set
sbl-re56.vercel.app,Phishing,training_set
egahs.vercel.app,Phishing,training_set
ashqd.vercel.app,Phishing,training_set
sbbi-nctg.vercel.app,Phishing,training_set
mjikl.vercel.app,Phishing,training_set
okiut.vercel.app,Phishing,training_set
sbbi.vercel.app,Phishing,training_set
vcxd.vercel.app,Phishing,training_set
nvcdf.vercel.app,Phishing,training_set
yjau.vercel.app,Phishing,training_set
aswrt.vercel.app,Phishing,training_set
yhaga.vercel.app,Phishing,training_set
aswrr.vercel.app,Phishing,training_set
bnaqq.vercel.app,Phishing,training_set
nndaq.vercel.app,Phishing,training_set
hgaqw.vercel.app,Phishing,training_set
thhg.vercel.app,Phishing,training_set
my-next-app-silk-gamma.vercel.app,Phishing,training_set
agsw.vercel.app,Phishing,training_set
cahq.vercel.app,Phishing,training_set
nminv.vercel.app,Phishing,training_set
eiol.vercel.app,Phishing,training_set
niooi.vercel.app,Phishing,training_set
sbik3.vercel.app,Phishing,training_set
sbei.vercel.app,Phishing,training_set
australianvisainfo.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
sparkpostmail.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
wetransfer.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
empresas.icicicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
mycardreward.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
hrzkmo.icicicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
v.icicibank.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
db2.icicicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iccifund.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicpsomtng.top,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicadisfurnishseveries.monster,Phishing,mock_Mock_Data_01_08_2025.xlsx
niloonline.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx
savingsaccount.store,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicmm.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciworkflow1.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
