domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https
bhartiairtelfoundation.co.in,Suspected,training_set,28.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.2,99.0,0.0,0.0,0.0,0.5,0.42857142857142855,2.0,0.0,1.0,0.0,2.0,3.6995138503199656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airtelvb.top,Suspected,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airtelonebroadband.top,Suspected,training_set,22.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.4090909090909091,2.0,0.0,0.0,0.0,3.0,3.481714572986073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airtel-merchants.services,Suspected,training_set,25.0,0.0,0.04,1.0,0.04,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.24,99.0,0.0,0.0,0.0,0.6,0.32,3.0,0.0,0.0,0.0,8.0,3.6234651896016463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankofbarodabank.in,Suspected,training_set,19.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.631578947368421,99.0,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,2.0,0.0,0.0,0.0,2.0,3.11583409216322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankofbarodafin.in,Suspected,training_set,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,0.0,2.0,3.1971597234241487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankofbarodaworld.co.in,Suspected,training_set,23.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,99.0,0.0,0.0,0.0,0.5652173913043478,0.34782608695652173,3.0,0.0,1.0,0.0,2.0,3.534219021180341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1bankofbaroda.co.in,Suspected,training_set,19.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,0.08333333333333333,0.0,0.0,0.0,0.47368421052631576,0.3684210526315789,2.0,0.0,1.0,0.0,2.0,3.431623565847431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thebankofbaroda.in,Suspected,training_set,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,0.0,2.0,3.5724312513221195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankofbarodaa.co.in,Suspected,training_set,19.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,0.08333333333333333,0.0,0.0,0.0,0.47368421052631576,0.42105263157894735,2.0,0.0,1.0,0.0,2.0,3.2608281712244556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankofbaroda0.co.in,Suspected,training_set,19.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,0.08333333333333333,0.0,0.0,0.0,0.47368421052631576,0.3684210526315789,2.0,0.0,1.0,0.0,2.0,3.431623565847431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankofbarodarewa.co.in,Suspected,training_set,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,2.4,99.0,0.0,0.0,0.0,0.5,0.4090909090909091,2.0,0.0,1.0,0.0,2.0,3.51602764126623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc-crsorgi-gov.site,Phishing,training_set,19.0,0.0,0.05263157894736842,2.0,0.10526315789473684,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.5,0.0,0.0,0.0,0.5789473684210527,0.2631578947368421,3.0,0.0,0.0,0.0,4.0,3.5110854081804277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsverifycertificate.in,Phishing,training_set,23.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.6086956521739131,0.34782608695652173,4.0,0.0,0.0,0.0,2.0,3.3816201079487347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorge.in,Phishing,training_set,13.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.6153846153846154,0.23076923076923078,3.0,0.0,1.0,0.0,2.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.crs.vievvcert.info,Phishing,training_set,36.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,5.0,2.0,14.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5833333333333334,0.25,3.0,0.0,5.0,0.0,4.0,3.495906598484245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsor-go.shop,Phishing,training_set,13.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.6153846153846154,0.23076923076923078,3.0,0.0,0.0,0.0,4.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgi-gov.xyz,Phishing,training_set,15.0,0.0,0.06666666666666667,1.0,0.06666666666666667,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.6666666666666666,0.2,3.0,0.0,0.0,0.0,3.0,3.5068905956085183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
janma-mrityutathya.shop,Phishing,training_set,23.0,0.0,0.043478260869565216,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6086956521739131,0.30434782608695654,3.0,0.0,0.0,0.0,4.0,3.708132064658602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
csrorgi-gov.shop,Phishing,training_set,16.0,0.0,0.0625,1.0,0.0625,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.625,0.25,3.0,0.0,0.0,0.0,4.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.dc.crsorgi.gov.in.verifycertificate.shop,Phishing,training_set,44.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,5.0,2.0,22.0,1.0,1.0,0.3181818181818182,0.5,0.0,0.0,0.0,0.5909090909090909,0.2727272727272727,3.0,0.0,5.0,0.0,4.0,3.927975300790612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.dc.crsorgi.gov.in.web.index.php.apnaqafila.shop,Phishing,training_set,51.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,8.0,2.0,15.0,1.0,1.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.5686274509803921,0.2549019607843137,3.0,0.0,8.0,0.0,4.0,4.024599851436049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.acadmey.mange.project.indaxs.in,Phishing,training_set,35.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,3.0,0.0,4.0,0.0,2.0,3.932874360347045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
birth.giantechnical.in,Phishing,training_set,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.1875,0.5,0.0,0.0,0.0,0.5909090909090909,0.3181818181818182,3.0,0.0,1.0,0.0,2.0,3.4251185503571393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verificagovv.xyz,Phishing,training_set,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.625,0.3125,3.0,0.0,0.0,0.0,3.0,3.577819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.service.findapi.info,Phishing,training_set,24.0,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.5416666666666666,0.3333333333333333,3.0,0.0,2.0,0.0,4.0,3.6053885422075345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
error404.remgoerrocount.xyz,Phishing,training_set,27.0,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5185185185185185,0.2962962962962963,3.0,0.0,1.0,0.0,3.0,3.5599000019230838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.verifyc.xyz,Phishing,training_set,29.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,1.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.6206896551724138,0.20689655172413793,3.0,0.0,4.0,0.0,3.0,3.689901581992151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onlineservice.shop,Phishing,training_set,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,2.0,0.0,0.0,0.0,4.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.govi.ltd,Phishing,training_set,19.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,0.875,0.3333333333333333,0.0,0.0,0.0,0.631578947368421,0.21052631578947367,3.0,0.0,2.0,0.0,3.0,3.3660913291191927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my.babaprint1.xyz,Phishing,training_set,17.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6470588235294118,0.17647058823529413,3.0,0.0,1.0,0.0,3.0,3.6168746059562227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.webi.ltd,Phishing,training_set,26.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,0.875,0.5,0.0,0.0,0.0,0.5769230769230769,0.23076923076923078,3.0,0.0,4.0,0.0,3.0,3.686419411348773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.index-view.shop,Phishing,training_set,33.0,0.0,0.15151515151515152,1.0,0.030303030303030304,0.0,0.0,4.0,2.0,15.0,1.0,1.0,0.4666666666666667,0.5,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727,3.0,0.0,4.0,0.0,4.0,3.821226604916021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.tech-site.info,Phishing,training_set,32.0,0.0,0.15625,1.0,0.03125,0.0,0.0,4.0,2.0,14.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.53125,0.28125,3.0,0.0,4.0,0.0,4.0,3.7150182662886326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.pgoneindia.shop,Phishing,training_set,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,1.0,0.0,4.0,3.503258334775645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgi.gov.in.verifycertificate.shop,Phishing,training_set,37.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,3.0,2.0,22.0,1.0,1.0,0.3181818181818182,0.5,0.0,0.0,0.0,0.5675675675675675,0.32432432432432434,3.0,0.0,3.0,0.0,4.0,3.8074451769552415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.adverify.in,Phishing,training_set,29.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5517241379310345,0.27586206896551724,3.0,0.0,4.0,0.0,2.0,3.604031754555149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcrsorgi.store,Phishing,training_set,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,4.0,0.0,0.0,0.0,5.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.birth.dccrsorgi-govv.live,Phishing,training_set,28.0,0.0,0.10714285714285714,1.0,0.03571428571428571,0.0,0.0,2.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6428571428571429,0.21428571428571427,5.0,0.0,2.0,0.0,4.0,3.7439821538141276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.viewcard.in,Phishing,training_set,29.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5517241379310345,0.27586206896551724,3.0,0.0,4.0,0.0,2.0,3.5090356337908917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verifycertificate.cloud,Phishing,training_set,23.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5652173913043478,0.391304347826087,3.0,0.0,0.0,0.0,5.0,3.6424896731661263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorginewindex.store,Suspected,training_set,21.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.3333333333333333,99.0,0.0,0.0,0.0,0.6190476190476191,0.3333333333333333,3.0,0.0,0.0,0.0,5.0,3.5585186130489057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adharprint.dccrsorgi-govv.live,Suspected,training_set,30.0,0.0,0.06666666666666667,1.0,0.03333333333333333,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6333333333333333,0.26666666666666666,5.0,0.0,1.0,0.0,4.0,3.9232314287976204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgi.gov.in.viewcard.in,Suspected,training_set,26.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,3.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,3.0,0.0,3.0,0.0,2.0,3.5175594295963433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgi.gov.in.w.viewcard.in,Suspected,training_set,28.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.5357142857142857,0.2857142857142857,3.0,0.0,4.0,0.0,2.0,3.508621780036165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgi.gov.in.web.index.php.viewcard.in,Suspected,training_set,40.0,0.0,0.175,0.0,0.0,0.0,0.0,6.0,2.0,11.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.0,0.0,0.55,0.275,3.0,0.0,6.0,0.0,2.0,3.8337834090041008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.in.crovimng.online,Suspected,training_set,33.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,1.0,0.4666666666666667,0.3333333333333333,0.0,0.0,0.0,0.5757575757575758,0.2727272727272727,3.0,0.0,4.0,0.0,6.0,3.472445544178841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passportt.dccrsorgi-govv.live,Suspected,training_set,29.0,0.0,0.06896551724137931,1.0,0.034482758620689655,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6551724137931034,0.2413793103448276,5.0,0.0,1.0,0.0,4.0,3.788341339656749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rtps.dccrsorgi-govv.live,Suspected,training_set,24.0,0.0,0.08333333333333333,1.0,0.041666666666666664,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6666666666666666,0.20833333333333334,5.0,0.0,1.0,0.0,4.0,3.6887218755408675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ucl.dccrsorgi-govv.live,Suspected,training_set,23.0,0.0,0.08695652173913043,1.0,0.043478260869565216,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0,0.6086956521739131,0.2608695652173913,5.0,0.0,1.0,0.0,4.0,3.588354347173234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsgov.click,Suspected,training_set,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.75,0.16666666666666666,4.0,0.0,0.0,0.0,5.0,3.188721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgigob.xyz,Suspected,training_set,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.5,0.42857142857142855,0.0,0.0,0.0,0.7142857142857143,0.21428571428571427,3.0,0.0,0.0,0.0,3.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgigovbirth.info,Suspected,training_set,20.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.35,0.75,0.0,0.0,0.0,0.65,0.3,3.0,0.0,0.0,0.0,4.0,3.5086949695628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dccrsorgigov-in.in,Suspected,training_set,18.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.3888888888888889,99.0,0.0,0.0,0.0,0.6111111111111112,0.2777777777777778,5.0,0.0,0.0,0.0,2.0,3.350209029099897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsgovbirth.xyz,Suspected,training_set,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.13333333333333333,4.0,0.0,0.0,0.0,3.0,3.7735572622751845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgiportal.com,Suspected,training_set,17.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.4117647058823529,0.6666666666666666,0.0,0.0,0.0,0.6470588235294118,0.29411764705882354,3.0,0.0,0.0,1.0,3.0,3.41041725276052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crs-orgi.com,Suspected,training_set,15.0,0.0,0.13333333333333333,1.0,0.06666666666666667,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.6,0.2,3.0,0.0,1.0,1.0,3.0,3.189898095464287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc.crsorgi.gov.logln.in,Suspected,training_set,23.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,0.0,0.875,0.5,0.0,0.0,0.0,0.6086956521739131,0.21739130434782608,3.0,0.0,3.0,0.0,2.0,3.327484781955842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.birth.ypuclportala.xyz,Suspected,training_set,26.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.6923076923076923,0.19230769230769232,3.0,0.0,2.0,0.0,3.0,3.8731406795131327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.dc.crsorgi.gov.in.index.viewscrit.org,Suspected,training_set,41.0,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,6.0,2.0,13.0,1.0,0.0,0.5384615384615384,0.5,0.0,0.0,0.0,0.5853658536585366,0.24390243902439024,4.0,0.0,6.0,1.0,3.0,3.613020603756366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yashcrsportal.site,Suspected,training_set,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.2777777777777778,6.0,0.0,0.0,0.0,4.0,3.5724312513221195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorg.xyz,Suspected,training_set,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.8,0.1,3.0,0.0,0.0,0.0,3.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc-crs-org-gov.xyz,Suspected,training_set,18.0,0.0,0.05555555555555555,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,3.0,0.0,0.0,0.0,3.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc-crsorgi-gov.shop,Suspected,training_set,19.0,0.0,0.05263157894736842,2.0,0.10526315789473684,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.3684210526315789,0.5,0.0,0.0,0.0,0.631578947368421,0.21052631578947367,3.0,0.0,0.0,0.0,4.0,3.471354487013929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc-crsorgive-gov.xyz,Suspected,training_set,20.0,0.0,0.05,2.0,0.1,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.35,0.2857142857142857,0.0,0.0,0.0,0.65,0.2,3.0,0.0,0.0,0.0,3.0,3.721928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dccrsorgi.shop,Suspected,training_set,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.21428571428571427,5.0,0.0,0.0,0.0,4.0,3.2359263506290334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crsorgi-gov-in.store,Suspected,training_set,20.0,0.0,0.05,2.0,0.1,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.55,0.3,3.0,0.0,0.0,0.0,5.0,3.446439344671015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc-crsorgi-gov.xyz,Suspected,training_set,18.0,0.0,0.05555555555555555,2.0,0.1111111111111111,0.0,0.0,0.0,1.0,18.0,0.0,1.0,0.3888888888888889,0.5,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,3.0,0.0,0.0,0.0,3.0,3.6143694458867563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc-crsorgi.co.in,Suspected,training_set,16.0,0.0,0.125,1.0,0.0625,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.4,99.0,0.0,0.0,0.0,0.5625,0.25,3.0,0.0,1.0,0.0,2.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
